Created-At;From-User;Text;Id;Sentimen
14/11/2022 23.38;ciel;@ecankeciiil @DyandraGlobal Gini, kan aku dibilang itu awalnya. Terus gaada kejelasan dll dan disana aku bilang aku cari informasi lain? jadi masalah dyandra ya aku ga tau;1,59E+18;Negatif
15/11/2022 01.22;HER?? || JJH1;Wah yang punya dyandra. Pantes make hall nya kemarin banyak banget dari ujung ke ujung. Keren ? https://t.co/vHZ7DYRRpG;1,59E+18;Positif
15/11/2022 08.10;Ra;ngakak banget anjir, mana ada perusahaan segede dyandra ada donatur, palingan investor atau sponsorship, dari bahasanya aja udah HALU https://t.co/oPrvqX9Qna;1,59E+18;Negatif
15/11/2022 08.40;a;baru tau head companynya dyandra tuh udah IPO, masa masih butuh investor/donatur agak ga masuk akal sih?? https://t.co/pFd0MA2pxu;1,59E+18;Negatif
15/11/2022 11.43;Far kangen banget sama Johnny Jaehyun ??;@nctzenbase Dyandra ayo please ada qn ya ?;1,59E+18;Negatif
15/11/2022 11.46;princess;kalau dream dibawa dyandra YaAllah mohon banget misse adain qn buat yang standing anjir;1,59E+18;Negatif
15/11/2022 11.50;Jane;@lanwx01 @dihl4u @heavenlyjae97 Tapi kayaknya buat Dyandra emang banyak deh , soalnya giveaway dari pihak sponsor tiketnya banyak walaupun ga sampe 1000 tapi dia sampe 50 tiket lebih;1,59E+18;Positif
15/11/2022 11.55;baibaibubu| restbuy;@nctzenbase Kalo beneran sama dyandra lagi semoga mau pertimbangin venue yang kemaren dipake sama skz kayaknya kapasitasnya lebih besar;1,59E+18;Negatif
15/11/2022 11.58;manggis lele ??;@nctzenbase gapapa deh dyandra, asal 3 hari dari jumat sampe minggu. terus infonya jangan nyusul2 kayak the link kemaren. sama kalo bisa sih seating semua ya jangan ada yang standing;1,59E+18;Positif
15/11/2022 11.59;ndri?;@callmedipa emang kemaren dyandra bagus kok;1,59E+18;Positif
15/11/2022 12.02;?Jen ?;@bubblejae_ @twinkte @nctzenbase Orang yang punya ice dyandra ya kalo dipikir lagi ngapain sewa tempat lain jadi nambah biaya, ticket makin mahal pula;1,59E+18;Negatif
15/11/2022 12.24;?Jen ?;@bubblejae_ @twinkte @nctzenbase ya gitu:))) option lain ya semoga aja tds nanti diusahain dyandra lagi kayak the link kemaren jadi 2-3hari, tergantung jadwal dream juga kan ya apalagi deketan sama ramadhan;1,59E+18;Positif
15/11/2022 12.29;masih PCD;@rahmahd_ Pada takut ga dapet tiket soalnya yang bawa dream katanya dyandra ?;1,59E+18;Negatif
15/11/2022 12.29;Taeby;IME banyak calo nya lebih parah dari dyandra sama mecima males banget ?;1,59E+18;Negatif
15/11/2022 12.41;Gebi;@nctzenbase Plus minus sih ini ditahap pasrah kalo dream dibawa Dyandra di ICE gapapa, hallnya mumpuni sebenernya kalo mau lebih deket liat member. Minusnya ya lokasinya agak di pinggiran, susah sinyal & transport, kapasitas kecil :(;1,59E+18;Negatif
15/11/2022 12.42;?? ??? ??? ??? // pcd gettriil // mt after dm;@nctzenbase Gapapa dyandra tuh bagus kurangnya cuma qn sama mungkin tiketnya lebih di ketatin lagi;1,59E+18;Negatif
15/11/2022 12.42;itsyou.ra;@EmakJisung aku malah prefer dyandra dibanding mecima deh;1,59E+18;Positif
15/11/2022 12.44;jaehyun's dimples;Kemarin pas the link gue mau ngamuk ke dyandra karena venuenya di ICE padahal yang mau nonton banyak. Tapi kalau gue pikir emang better di ICE karena lebih kerasa intimate, kalau langsung di JIS atau GBK bakal kerasa gede banget dan jauh. thank you @DyandraGlobal ? dan maaf sempet emosi.;1,59E+18;Positif
15/11/2022 12.47;kansa;dyandra buka mata lo,ini venuenya lebih gede dari ICE BSD https://t.co/h8TIKOVaVe;1,59E+18;Negatif
15/11/2022 12.56;???;PLEASE NOT DYANDRA AGAIN GA ADA QN CHAOS LAGI? https://t.co/PTvdZLNZzR;1,59E+18;Negatif
15/11/2022 13.33;adin;@nctzenbase tapi kalo mau dyandra juga minimal perbaikin lah kesalahannya dari yang kemaren;1,59E+18;Negatif
15/11/2022 13.39;nugu;@Gurlseche @lifestory0823 @nctzenbase Makannya itu aku bilang 3 hari. Jujur menurutku ga kecil2 amat sih, prefer 3 hari konser tapi. Terus juga kalo dyandra yang bawa mau protes sampe berbusa bakal tetep di ice?;1,59E+18;Negatif
15/11/2022 13.57;cleo;gue beneran berharap tds2 sama dyandra https://t.co/VVk2f0tqqt;1,59E+18;Positif
15/11/2022 13.59;Yoo Haeyeon ???;@nctzenbase @DyandraGlobal pihak Dyandra kalo nanti mau bawa TDS , tolong di pertimbangin lagi untuk menyediakan venue yang lebih luas dan lebih besar. biar ga begitu desak-desakan karna NCTZEN lumayan membludak;1,59E+18;Negatif
15/11/2022 14.33;peach?;@nctzenbase Sebenernya ice tuh oke2 aja buat ngonser, tempatnya ga begitu gede jadi dari section manapun keliatan artisnya. Dyandra juga oke sih menurutku pas the link kemaren. Yang jadi masalah tuh cuma harinya. Paling ga 3 hari lah. Terus gausah di cicil juga announcementnya;1,59E+18;Positif
15/11/2022 14.49;Cim.;TAPI kalau tds dyandra yang bawa, terus pake blibli lagi buat ticketingnya aku pasrah??????????????;1,59E+18;Negatif
15/11/2022 14.59;sabi | mt after dm;@chocochipaldo @NCTsmtown_127 Keren banget, harusnya kemaren contact dyandra siapa tau bisa dikasih as a gift?;1,59E+18;Positif
15/11/2022 15.42;biaa?;@nctzenbase gapapa sih dyandra tapi jangan lah di ice ??? sinyal susah + kecil banget venue nya …;1,59E+18;Negatif
15/11/2022 16.08;Nia;@nctzenbase Tapi kemarin ada pameran di jiexpo dan yang jadi promotornya dyandra, jadi ya kemungkinan bisa pindah venue kok;1,59E+18;Positif
15/11/2022 16.08;.docx;tds2 gue berharap promotornya dyandra lagi deh, tapi dengan harga super worth it kayak the link dan ada qn;1,59E+18;Positif
15/11/2022 16.11;buntingkuku;@cikurrrr_ :((( ngarep lebih sama dyandra udah enak pol sejauh ini;1,59E+18;Positif
15/11/2022 16.55;???;kayaknya bakal tetep disini deh. Dyandra - ICE ini kayaknya dibawah naungan yang sama. Kalo pindah tempat mungkin harganya bakal naik ga kayak konser yang dibawa dyandra sebelumnya. Kalo misal tetep di ICE bisa aja konsernya dibikin 2 hari https://t.co/HgAm1aDblu;1,59E+18;Positif
15/11/2022 17.08;princess JASTIP CIHUY;@nctzenbase Mau di ice kek mau di madya kek atau gbk sekalipun kalau yang bawa dyandra tolong banget pake qn dah gue cape banget anjrit kalau suruh bertarung sama mahluk mahluk kepala batu;1,59E+18;Negatif
15/11/2022 17.29;iwra, open jasa war tiket;@nctzenbase dyandra kayaknya mah udah mau sama ice bsd. cuma ice bsd tuh ya jelek banget untuk transportasinya :(((;1,59E+18;Negatif
15/11/2022 17.42;??? ? cherry ????;@Clairdelune_66 @nctzenbase ya semoga dyandra belajar lah, betapa esensial nya keberadaan QN itu.. asli kalo ada QN semua aman, (insyaallah) meminimalisir ke barbaran, setidaknya ya;1,59E+18;Negatif
15/11/2022 17.44;colo udh g pcd tpi msh kgn 127;@rahmahd_ Iya bener dyandra aja, tapi tolong adain qn ?;1,59E+18;Negatif
15/11/2022 17.44;Nana Noona;@nctzenbase Dyandra menurut gue bagus sih, dia ngetreat bujang kemaren totalitas, sistematis juga menurut gue. Kalo soal venue cukup harapan gue aja yang gede buat bisa ketemu liat langsung mereka dengan jelas, yang penting beberapa hari. Ice aksesnya juga gampang;1,59E+18;Positif
15/11/2022 17.52;CHY BUKA JASTIP;@nctzenbase Overall dyandra betterlah, dari ticketing terus servicenya ke kita maupun artis, ya cuma coba pakai qn aja biar lebih rapih dan teratur bestie:);1,59E+18;Positif
15/11/2022 18.22;macamacaroon;Sebenernya gapapa sih di ice tuh soalnya kalau kegedean juga kurang enak menurut gue, kalau dyandra yang bawa pun gapapa, soalnya kemaren the link aja udah keren sih cuma yah kurang ga ada qn aja sih, yang lain nya best sih https://t.co/2VzHTRlmhx;1,59E+18;Positif
15/11/2022 19.20;fira ?;@jenoccci YaAllah di semangatin…. Tapi gaada tuh dia gaenak hati sama anak day 1. Gue tetep sebel sih sama dyandra mau apapun alasannya;1,59E+18;Negatif
15/11/2022 19.55;?Na;kemarin saham dyandra setelah bawa nct 127 naiknya lumayan https://t.co/pnKLnvEVXc;1,59E+18;Positif
15/11/2022 20.13;nissa ?;@greyleeknow_ Aku juga pernah sih ngerasain pake mecima jaman ss7s tahun 2018 tapi lupa rasanya cuma ya biasa aja, dibandingin pas 2019 sama Dyandra masih kece dyndra. Cuma yang tahun ini kok banyak anjloknya, apa karena baru mulai konser lagi jadi gitu ya;1,59E+18;Positif
15/11/2022 20.26;nanda dini;@LailaZulfiatus @elyacitra inget konser so7 di dyandra ga? openingnya lagu ini dibawain denga kerennya!!!;1,59E+18;Positif
15/11/2022 20.43;naw???;@bubblejae_ @nctzenbase Kalau dyandra yang bawa ga bisa di luar ice kak, afiliasi mereka emang di ice bsd;1,59E+18;Negatif
15/11/2022 22.05;Jaem;@nctzenbase Tau deh, kalo dyandra lagi, please pake qn @missE;1,59E+18;Positif
15/11/2022 22.42;yaya;dyandra gapapa ya ice bsd aja,,,, oke tapi minimal 3 hari ??? https://t.co/fZWbB3bJaY;1,59E+18;Positif
16/11/2022 01.19;@vén;2. Dyandra. Based on The Link kemarin, kekurangan nya tentang QN untuk standing & kabar simpang siur tentang tas pvc yang bikin gue panik.. Sisanya aman menurutku & jujur di Blibli ini war ticketing paling cepet & enak karena langsung dikabari kalo udah sold out, ga perlu nunggu lama;1,59E+18;Positif
16/11/2022 05.04;2023 i meet renjun ??;mari berdoa semoga dyandra yang bawa dream tapi versi lebih baik lagi alias mereka udah belajar dari kesalahan sebelumnya, atau promotor siapapun yang baik bolehlah asal bukan mecima :(;1,59E+18;Positif
16/11/2022 09.40;r i e ?;Sama dyandra aja kayaknya paling oke sejauh ini;1,59E+18;Positif
16/11/2022 10.17;Fatma choi WTB Nendo Levi Cleaning;Penyakit dyandra dari dulu pasti ordal. https://t.co/yaFq3V569E;1,59E+18;Negatif
16/11/2022 12.15;baduuuttzzz;@yourenbow barikadenya ditambah. ini dyandra harusnya bener bener belajar dah;1,59E+18;Negatif
16/11/2022 16.52;Narr?mt after dm;@apgujjongg Lu berharap apa sih sama dyandra??;1,59E+18;Negatif
16/11/2022 20.09;? k;praying circle tds dibawa dyandra atau ime yaAllah Amin jangan mecima please ???;1,59E+18;Positif
16/11/2022 23.44;Nana;@sepdhyowahyun Betul untuk tiketing dyandra dan mecima masih kalah jauh, alias dua promotor itu isu calonya gede banget;1,59E+18;Negatif
17/11/2022 22.43;sanis?;semakin yakin tds2 dibawa dyandra;1,59E+18;Positif
18/11/2022 15.44;zsyfanuurul;@mecimapro @DyandraGlobal mereka berdua promotor yang baik walaupun masih ada jelek nya tapi mereka berdua belajar dari kesalahan sebelumnya dan sekarang mereka udah lebih baik dari sebelumnya, semoga kedepannya buat mecima sama dyandra semakin membaik ya, semangat;1,59E+18;Positif
18/11/2022 20.44;°;Untuk saat ini, mecima sama dyandra juara sih !? https://t.co/ZNVQr4SZPa;1,59E+18;Positif
18/11/2022 22.13;0,859722;ya kalo dyandra bisa bawa the link+ ajaib sih. secara jepang aja sama sekali gaada rumor bakal ada link+ https://t.co/N8RJZUTgq1;1,59E+18;Positif
18/11/2022 22.46;ketiwaw;TDS SEMOGA DYANDRA LAGI YANG BAWA. AMIN. GAMAU SI KUNING SOALNYA NANTI STAGE NYA KECIL;1,59E+18;Positif
19/11/2022 07.00;hin;@SMTOWN_JKT kalo dyandra lagi tolong seating dan upgrade venue lah please ? dan buat promotor yang lain juga tolong seating aja ??;1,59E+18;Negatif
19/11/2022 10.07;TJT127;@SMTOWN_JKT The REAL BANDIT sih kalau misse atau dyandra yang bisa bawa The Link+ ke Indonesia. Venue besar. Nangis suka cita sih.;1,59E+18;Positif
19/11/2022 18.00;..?. ???? ? ????;@caratstalk iya manual, memungkinkan kalo mecima mau kalo setauku yang pake carts di indonesia itu exo pas exploration itu juga di ice yang bawa juga dyandra ((sejauh ini yang bikin stage bagus baru dyandra));1,59E+18;Positif
19/11/2022 21.31;??.;Kalau tds2 dibawa dyandra, please adain qn ya. Gamau ga tidur lagi demi nonton konser doang, udah memasuki usia jompo ?;1,59E+18;Negatif
19/11/2022 22.18;kwon;@bucinketekhoshi Semoga ada ? waktu exoplanet exol pada minta ke dyandra dan diusahain banget sama si promotornya pake carts eh akhirnya kesampean ada, semoga mecima peka ???;1,59E+18;Positif
20/11/2022 10.45;itsyou.ra;tds 2 yang bawa dyandra lagi;1,59E+18;Positif
20/11/2022 10.53;?;@jemindomie mau liat backstagenya ? cantik banget dyandra keren;1,59E+18;Positif
20/11/2022 17.15;Gemoy banget bkn gemoy aja;Sedang berdoa agar nct dream kalo konser yang bawa dyandra lagi , kalo mecima gue nanti tergoda beli mecima membership;1,59E+18;Positif
20/11/2022 18.29;Stylanie | SHARING NOBAR TDS2 JAPAN & FANCON TBZ;@nctzenbase Sebenenerya setelah melihat blackpink dapet ijin di gbk buat all seating, berharap banget all konser nct juga seating aja, mengingat fandom ini cukup bar-bar (masih trauma korban day 1 ?) - cuma karena sepertinya dyandra udah ada kontrak sama sm, dan udah pasti di ice;1,59E+18;Negatif
20/11/2022 18.43;aí ?;tds 2 yang bawa dyandra aja please ?? kemaren the link keren banget dibawa dyandra jujur;1,59E+18;Positif
21/11/2022 12.47;????;TDS boleh dyandra aja ga yang memohon banget ini aku dan ada qn please gamau mecimapro mahal banget;1,59E+18;Positif
22/11/2022 00.36;cherryl;gamau mecima mau nya dyandra please????;1,59E+18;Positif
22/11/2022 18.35;naz;@heachankeren gue juga berharap banget dyandra sih??? selain murah dia tuh bener dah enak parah dari segi ticketing dllnyaa, seatplannya juga ga ngaco;1,60E+18;Positif
22/11/2022 18.40;naz;@heachankeren duh semoga tds2 dyandra dah, gue sih feeling dyandra cuma gatau nih kayaknya lagi rebutan sama si kuning???;1,60E+18;Positif
22/11/2022 19.02;FAJ ????;dyandra kemaren dah kece. ini nambah kece. keren keren. https://t.co/TnqgbP0V27;1,60E+18;Positif
22/11/2022 19.02;Sya;Tapi anjai ya kalau karena Dyandra mereka buat ginian juga karena selangnya lumayan jauh 1 bulan, bisa sih.;1,60E+18;Positif
22/11/2022 19.21;pit met marklee ?;Tapi photobooth 2baddies dyandra bagus juga sih;1,60E+18;Positif
23/11/2022 05.57;tal | wayv cb?;tapi jujur kalo emang iya wayv ke indonesia pengin nya dibawa sama dyandra;1,60E+18;Positif
23/11/2022 08.44;Ca??;@annymousist @aeribase Duh ga kebayang nanti pas EP6 kayak gimana ya. Berharap venue nya yang lebih gede lagi, tapi dyandra pasti balik ke ICE mulu.;1,60E+18;Negatif
23/11/2022 09.26;?? ???;SEK YAALLAH SEK DONG. EH DOAKU DIKABUL TAPI JANGAN SECEPET INI JUGA ADUH DYANDRA YANG BENER AJA https://t.co/YeG1Pq1Dcy;1,60E+18;Negatif
23/11/2022 10.42;adeirma??;udah fix ga sih ini mah tds yang bawa dyandra;1,60E+18;Positif
23/11/2022 10.55;nad?;HADUH YANG BAWA DREAM PLEASE JANGAN DYANDRA MAU kayak GIMANA JUGA GUE MENDING MECIMA AJA UDAH BODO AMAT ?;1,60E+18;Negatif
23/11/2022 12.23;ITA (Taylor’s Version) ?;Semoga kalau beneran Dyandra yang bawa Tds2 please consider all seating atau kalaupun ada standing ada QN ? please @DyandraGlobal @misse;1,60E+18;Positif
23/11/2022 12.27;dita?;PLEASE TDS DYANDRA YANG BAWA https://t.co/DPGAegjPMt;1,60E+18;Positif
23/11/2022 12.33;naaa | Mention after dm;Yang bawa dyandra lg yuhu, semoga kali ini ada qn, kemarin tuh cuma minus di qn doang, selebihnya keren banget? https://t.co/5gT61B2XdP;1,60E+18;Positif
23/11/2022 12.34;anyyaa;FIX INI FIX UDAH, yang bawa tds2 ke jakarta nanti dyandra lagi UDAH FIX. dyandra belajar dari pengalaman ya please yuk bisa yuk, gue MAU TENTRAM AMAN BAHAGIA KETEMU DREAMIES, Amin yaAllah https://t.co/9gu7ed5MLK;1,60E+18;Positif
23/11/2022 12.45;aunty fifi;Tds dibawa dyandra lagi;1,60E+18;Positif
23/11/2022 12.48;an;@88to94Boys iya harus please dyandra aja!! udah secinta itu sama mereka;1,60E+18;Positif
23/11/2022 12.49;??????;berharap banget tds ga di ice tapi kalo yang bawa dyandra pasti di ice. masih rada2 trauma sama itu venue, kebayang2 yang kemarin;1,60E+18;Negatif
23/11/2022 12.50;naz;fix dyandra bismillah yaAllah semangat gue langsung nyengir terus ini;1,60E+18;Positif
23/11/2022 13.01;nay mau ketemu mahae lagi;UDAH FIX INI MAH TDS2 DYANDRA YANG BAWA ALHAMDULILLAHHH ??? https://t.co/yDAXW3IGvr;1,60E+18;Positif
23/11/2022 13.03;`vanila;fix sama dyandra sih dream kalo kata gue. gapapa sih tapi please semoga yang standing juga pake qn;1,60E+18;Positif
23/11/2022 13.03;Shila;kayaknya udah pasti tds2 yang bawa dyandra;1,60E+18;Positif
23/11/2022 13.04;ben~;takut banget dyandra??;1,60E+18;Negatif
23/11/2022 13.08;???;SAYANG DYANDRA BANYAK BANYAK??? https://t.co/gNMzZNYsET;1,60E+18;Positif
23/11/2022 13.10;??;alhamdulillah dyandra lagi, bismillah 2023 ketemu dreamis ?? https://t.co/3eTYQE5sVf;1,60E+18;Positif
23/11/2022 13.30;al??;Yuk bisa yuk dyandra lagi????;1,60E+18;Positif
23/11/2022 13.43;???? ?( ????)?;@ethereal_dy jujur prefer dyandra malah kemarin udah bagus tinggal tambah sistem qn aja;1,60E+18;Positif
23/11/2022 13.45;WTS BORN PINK CAT 3 DAY 2;DYANDRA TOLONG BANGET INI MAH WAJIB ADA QN BUAT STANDING KONSER DREAM NANTI YA! ??;1,60E+18;Negatif
23/11/2022 13.50;Angellika?;Aku malah seneng, sih kalau tds yang bawa Dyandra lagi karena overall udah baik banget, kok cuma qn nya aja semoga bisa All seating atau setidaknya banyak seating nya lah. Walaupun tiketing nya ini yang bikin ketar-ketir h-2 bulan?? semoga Allah memudahkan segalanya ? https://t.co/zsh8h2TNT5;1,60E+18;Positif
23/11/2022 13.59;Annisa Rizki Pratiwi;TAKUT BANGET UDAH DIKODE SAMA DYANDRA?? https://t.co/p6cKFQjDQI;1,60E+18;Negatif
23/11/2022 15.15;k;kalo dyandra yang bawa dream, semoga beneren dievaluasi ya. QNnya tolong diadain ?;1,60E+18;Negatif
23/11/2022 15.22;??;adain qn ya dyandra, kalo ada qn fix dyandra dah perfect??;1,60E+18;Negatif
23/11/2022 15.37;sunflowers?;@cwenyalele @nct_menfess Semoga next konser pake apple wood atau dyandra deh...jangan mecima;1,60E+18;Positif
23/11/2022 16.04;Ari?;Auto dyandra again nih tds, apakah pakenya blibli again? Please pake yang lain atuh, emosi kalo blibli tuh;1,60E+18;Negatif
23/11/2022 16.18;cc.;Kebiasaan dyandra selalu bocor;1,60E+18;Negatif
23/11/2022 16.32;Aul kinda ia;tds 2 gue mau duduk aja deh jompo banget apalagi kalo yang bawa dyandra hadeh;1,60E+18;Negatif
23/11/2022 16.33;????;@maguchanie Layout nya emang bagus yang dibikin dyandra? tribunnya juga tinggi. Cuma emang pada dasarnya itu hall buat exhibition, jadi ya gitu, kalo yang pas banget kedapetan tiang di tengah2 itu ya nasib banget;1,60E+18;Positif
23/11/2022 17.03;belle;AYO CEPET SINI IM READY KALO DYANDRA https://t.co/AGh0et3oVW;1,60E+18;Positif
23/11/2022 17.09;naevins;ANJING MASA KATANYA TDS 2 BULAN MARET ?!!! TICKETINGNYA DESEMBER ANJING? dyandra lagi, ice bsd lagi ??;1,60E+18;Negatif
23/11/2022 17.11;depi??;Gapapa sih dyandra juga aku punya first impression di konser pertama aku bagus ????;1,60E+18;Positif
23/11/2022 17.12;sunflowers;@beyondyourten susah kalo dyandra, udah partneran sama ice soalnya ?;1,60E+18;Negatif
23/11/2022 17.21;dew;kebiasaan deh dyandra bocor duluan ? https://t.co/Lnf6yoTDVC;1,60E+18;Negatif
23/11/2022 17.35;blue;dan dyandra lagi yang bawa??? ya gapapa sih asal ada qn mah????? soalnya males banget dateng subuh buat dapet row depan;1,60E+18;Negatif
23/11/2022 17.50;dilla?;ticketing akhir desember atau januari aja gapapa banget @ dyandra;1,60E+18;Positif
23/11/2022 18.03;Nana;Dah paling males kalo di bawa dyandra pasti ice dan seating nya cuma dibelakang doang ah tai https://t.co/BocTIaP1ai;1,60E+18;Negatif
